"PREF IBKR","PREF YF","CMON","FF-FR_","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CMON OUTS SHARES","CMON SECTOR","LAST PRICE","TIME TO DIV","DIV ADJ.PRICE","Unnamed: 18","Unnamed: 19","Unnamed: 20","Unnamed: 21","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020"
"GNL PRB","GNL-B","GNL","","","8.000000","07/02/2025","11/26/2024","NONE","0.430000","6.88%","26.040000","16.010000","229.01","Reit","","16.000000","","","","","","21.130000","5.120000","-4.910000","21.060000","21.180000","0.330000","-0.240000","18.680000","24.210000","15.610000","24.210000","20.780000","7.390000","6.510000","9.110000","7.290000","8.170000","6.510000","20.120000","1.692384","8.000000","21.160000","12.310000","0.135177","-0.632704","0.135177","-0.188804","0.013717","-0.095471","-0.650756","-0.399675","5.340193","2640.859263","5.340193","254.794440","73.730133","47.369667","117.708515","91.030861","91.587224","46.180205","91.587224","89.333953","70.414423","59.883564","6.617549","6.719706"
"GNL PRD","GNL-D","GNL","","","8.000000","07/03/2025","3/26/2024","NONE","0.470000","7.50%","","17.920000","229.01","Reit","","17.000000","","","","","","22.790000","4.870000","","22.770000","22.450000","0.100000","1.510000","20.250000","24.410000","16.440000","24.470000","22.410000","7.390000","6.510000","9.110000","7.290000","8.170000","6.510000","20.120000","1.692384","8.000000","21.160000","12.310000","0.135177","-0.632704","0.135177","-0.188804","0.013717","-0.095471","-0.650756","-0.399675","5.340193","2640.859263","5.340193","254.794440","73.730133","47.369667","117.708515","91.030861","91.587224","46.180205","91.587224","89.333953","70.414423","59.883564","6.617549","6.719706"
"GNL PRE","GNL-E","GNL","","","8.000000","07/03/2025","12/15/2025","NONE","0.460000","7.38%","","17.640000","229.01","Reit","","17.000000","","","","","","22.390000","4.750000","","22.390000","22.210000","-0.000000","0.810000","20.290000","23.790000","16.100000","23.790000","22.020000","7.390000","6.510000","9.110000","7.290000","8.170000","6.510000","20.120000","1.692384","8.000000","21.160000","12.310000","0.135177","-0.632704","0.135177","-0.188804","0.013717","-0.095471","-0.650756","-0.399675","5.340193","2640.859263","5.340193","254.794440","73.730133","47.369667","117.708515","91.030861","91.587224","46.180205","91.587224","89.333953","70.414423","59.883564","6.617549","6.719706"
"GPMT PRA","GPMT-A","GPMT","NFF","","8.000000","06/30/2025","1/15/2027","NONE","0.440000","7.00%","","","48.41","Reit","","14.000000","","","","","","18.520000","","","17.560000","17.050000","5.470000","8.650000","16.200000","19.020000","15.380000","19.020000","18.150000","2.420000","1.610000","3.660000","3.210000","2.870000","1.610000","15.920000","0.117152","8.000000","18.270000","4.260000","0.503106","-0.847990","0.503106","-0.338798","-0.246106","-0.156794","-0.867542","-0.431925","","1074.635218","","230.223615","60.531079","42.463312","25.245438","84.461859","","19.385016","","80.815564","57.987961","53.784647","2.204819","6.306959"
"GS PRA","GS-A","GS","FLR","","9.500000","07/24/2025","4/10/2010","NONE","0.340000","3.75%","","","306.83","Bank","","38.000000","","","","","","21.260000","","","22.410000","23.100000","-5.150000","-7.950000","20.840000","24.480000","20.060000","24.480000","21.060000","613.540000","437.370000","672.190000","574.680000","551.340000","185.520000","672.190000","188.252478","9.500000","237.360000","138.410000","2.307137","-0.087252","0.402794","-0.087252","0.067620","0.112816","1.584850","3.432772","","27.099991","","27.262893","78.979952","64.034346","856.986414","697.333078","","1.463631","","10.451694","75.356950","80.598839","41.899024","44.815256"
"GS PRC","GS-C","GS","FLR","","9.500000","07/24/2025","5/24/2011","NONE","0.340000","4.00%","","","306.83","Bank","","38.000000","","","","","","21.320000","","","22.840000","23.640000","-6.650000","-9.810000","21.300000","25.030000","20.370000","25.240000","21.120000","613.540000","437.370000","672.190000","574.680000","551.340000","185.520000","672.190000","188.252478","9.500000","237.360000","138.410000","2.307137","-0.087252","0.402794","-0.087252","0.067620","0.112816","1.584850","3.432772","","27.099991","","27.262893","78.979952","64.034346","856.986414","697.333078","","1.463631","","10.451694","75.356950","80.598839","41.899024","44.815256"
"GS PRD","GS-D","GS","FLR","","9.500000","07/24/2025","10/31/2010","NONE","0.330000","4.00%","","","306.83","Bank","","38.000000","","","","","","20.940000","","","22.170000","22.790000","-5.560000","-8.120000","20.000000","23.830000","20.000000","23.830000","20.750000","613.540000","437.370000","672.190000","574.680000","551.340000","185.520000","672.190000","188.252478","9.500000","237.360000","138.410000","2.307137","-0.087252","0.402794","-0.087252","0.067620","0.112816","1.584850","3.432772","","27.099991","","27.262893","78.979952","64.034346","856.986414","697.333078","","1.463631","","10.451694","75.356950","80.598839","41.899024","44.815256"
"GSL PRB","GSL-B","GSL","","","8.000000","06/23/2025","8/20/2019","NONE","0.550000","8.75%","","","35.74","Marineshipping","","7.000000","","","","","","26.090000","","","26.080000","26.300000","0.030000","-0.820000","24.750000","27.280000","24.750000","28.850000","25.580000","26.480000","17.730000","30.190000","21.310000","22.930000","4.020000","30.320000","0.946395","8.000000","7.380000","3.100000","5.587065","-0.126649","0.493514","-0.122888","0.242609","0.154819","2.588076","7.541935","","5563.753802","","277.732751","96.022841","67.394925","1199.300892","1366.933146","","96.185511","","97.286370","91.402252","84.776257","58.235722","86.887974"
"HBANL","HBANL","HBAN","NFF","","10.500000","07/01/2025","4/15/2028","NONE","0.430000","6.88%","","","1455.68","Regionalbank","","15.000000","","","","","","24.920000","","","25.260000","25.440000","-1.340000","-2.030000","24.320000","26.610000","20.760000","26.610000","24.560000","15.510000","11.910000","18.450000","16.940000","14.900000","8.010000","18.450000","22.577597","10.500000","13.930000","7.620000","0.936330","-0.159350","0.302267","-0.159350","-0.084416","0.040940","0.113424","1.035433","","5354.402802","","265.044334","64.172554","58.283644","354.915689","306.679719","","92.603903","","92.887459","61.416286","73.450345","17.938081","20.269487"
"HCXY","HCXY","HTGC","","BB","8.000000","07/11/2025","10/30/2023","10/30/2033","0.390000","6.25%","25.310000","23.560000","175.77","Assetmanagement","","25.000000","","","","","","24.850000","1.290000","-0.460000","24.990000","25.100000","-0.570000","-1.010000","24.420000","25.980000","22.700000","25.980000","24.570000","17.900000","15.650000","22.040000","19.180000","18.840000","9.870000","22.040000","3.146283","8.000000","15.110000","7.970000","0.813576","-0.187840","0.143770","-0.187840","-0.066736","-0.049894","0.184646","1.245922","","5172.003364","5.664494","255.129639","65.894424","51.016230","379.217502","340.979534","","89.483387","97.088441","89.450162","63.037368","64.416477","19.097866","22.424633"
"HNNAZ","HNNAZ","HNNA","","BB","8.000000","06/13/2025","12/31/2023","12/31/2026","0.310000","4.88%","24.590000","23.490000","7.79","Assetmanagement","","87.000000","","","","","","24.840000","1.350000","0.250000","24.550000","24.270000","1.170000","2.330000","23.800000","25.570000","22.250000","25.570000","24.830000","11.100000","6.950000","13.880000","11.850000","10.700000","6.330000","13.880000","0.086469","8.000000","10.440000","7.170000","0.753555","-0.200288","0.597122","-0.200288","-0.063291","0.037383","0.063218","0.548117","","5786.717130","","284.997502","66.229951","57.999102","337.784753","227.270178","","100.000000","","99.804965","63.353256","73.096640","17.120520","15.279978"
"HOVNP","HOVNP","HOVN","","","2.500000","06/27/2025","7/12/2010","NONE","0.480000","7.63%","","","-","-","","11.000000","","","","","","16.250000","","","16.800000","17.470000","-3.260000","-7.010000","16.050000","18.200000","16.050000","19.890000","15.830000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HPP PRC","HPP-C","HPP","","","7.000000","06/16/2025","11/16/2026","NONE","0.300000","4.75%","21.920000","10.500000","141.39","Reit","","0.000000","","","","","","14.520000","4.020000","-7.400000","13.080000","13.370000","11.050000","8.560000","11.230000","15.800000","8.650000","15.800000","14.220000","2.760000","1.780000","6.290000","3.130000","3.030000","1.780000","30.350000","0.390236","7.000000","37.670000","17.990000","0.550562","-0.909061","0.550562","-0.561208","-0.118211","-0.089109","-0.926732","-0.846581","","630.338789","","142.270994","60.881092","47.878705","0.000000","0.000000","","11.783928","","50.323522","58.317486","60.516331","1.000000","1.000000"
"HROWL","HROWL","HROW","","BB","8.000000","07/11/2025","2/1/2026","4/30/2026","0.540000","8.63%","24.390000","23.700000","36.69","Healthcare","","25.000000","","","","","","25.300000","1.600000","0.910000","25.280000","25.290000","0.070000","0.030000","25.000000","25.730000","22.050000","25.730000","24.910000","30.500000","16.870000","59.230000","35.080000","23.320000","4.650000","59.230000","1.119045","8.000000","6.720000","3.690000","5.559140","-0.485058","0.807943","-0.485058","-0.130559","0.307890","3.538690","7.265583","","3714.992248","","172.384659","59.678483","79.641868","1523.663680","1321.900652","","64.556629","","60.763542","57.185270","100.000000","73.715689","84.058465"
"HROWM","HROWM","HROW","","BB","8.000000","07/11/2025","12/31/2024","12/31/2027","0.740000","11.88%","","25.200000","36.69","Healthcare","","25.000000","","","","","","26.100000","0.900000","","26.410000","26.400000","-1.170000","-1.140000","24.900000","27.700000","22.710000","27.720000","25.570000","30.500000","16.870000","59.230000","35.080000","23.320000","4.650000","59.230000","1.119045","8.000000","6.720000","3.690000","5.559140","-0.485058","0.807943","-0.485058","-0.130559","0.307890","3.538690","7.265583","","3714.992248","","172.384659","59.678483","79.641868","1523.663680","1321.900652","","64.556629","","60.763542","57.185270","100.000000","73.715689","84.058465"
"HTFB","HTFB","HRZN","","BB","8.000000","06/13/2025","3/30/2023","3/30/2026","0.310000","4.88%","24.490000","23.530000","40.36","Assetmanagement","","87.000000","","","","","","25.000000","1.470000","0.510000","24.890000","24.610000","0.440000","1.600000","24.300000","26.110000","23.000000","26.110000","24.990000","7.450000","7.120000","12.630000","8.790000","9.250000","7.120000","19.080000","0.300682","8.000000","13.230000","7.020000","0.046348","-0.609539","0.046348","-0.410135","-0.152446","-0.194595","-0.436886","0.061254","1.987919","2809.386434","1.987919","202.013353","57.546794","39.438991","208.927870","147.934344","34.721640","49.063393","34.721640","71.035429","55.178357","50.025220","10.970923","10.295101"
"HTFC","HTFC","HRZN","","BB","8.000000","06/13/2025","6/15/2024","6/15/2027","0.390000","4.88%","25.250000","24.200000","40.36","Assetmanagement","","87.000000","","","","","","24.460000","0.260000","-0.790000","24.410000","24.210000","0.200000","1.010000","23.840000","24.830000","22.900000","24.830000","24.450000","7.450000","7.120000","12.630000","8.790000","9.250000","7.120000","19.080000","0.300682","8.000000","13.230000","7.020000","0.046348","-0.609539","0.046348","-0.410135","-0.152446","-0.194595","-0.436886","0.061254","1.987919","2809.386434","1.987919","202.013353","57.546794","39.438991","208.927870","147.934344","34.721640","49.063393","34.721640","71.035429","55.178357","50.025220","10.970923","10.295101"
"INBKZ","INBKZ","INBK","FF","","8.000000","05/15/2025","6/30/2024","6/30/2029","0.540000","6.00%","","","8.70","Regionalbank","","58.000000","","","","","","24.470000","","","24.520000","24.890000","-0.220000","-1.670000","23.000000","25.650000","19.000000","25.650000","24.280000","23.290000","19.540000","43.270000","40.040000","27.210000","9.680000","53.560000","0.202623","8.000000","27.210000","13.200000","1.405992","-0.565161","0.191914","-0.461752","-0.418332","-0.144065","-0.144065","0.764394","","3132.241492","","181.601240","39.563856","43.481796","267.056915","262.513107","","54.586844","","63.958812","38.248031","55.050688","13.745088","17.494383"
"IVR PRC","IVR-C","IVR","NFF","","8.000000","06/05/2025","9/27/2027","NONE","0.470000","7.50%","","","65.94","Reit","","79.000000","","","","","","23.460000","","","23.850000","23.860000","-1.640000","-1.670000","20.230000","25.200000","17.520000","25.200000","23.400000","7.670000","5.850000","9.970000","8.490000","8.640000","5.850000","55.300000","0.505760","8.000000","","","0.311111","-0.861302","0.311111","-0.230692","-0.096584","-0.112269","","","","977.789072","","272.974227","62.987400","46.025748","","","","17.728158","","95.636651","60.300504","58.212985","",""
"JXN PRA","JXN-A","JXN","NFF","","10.000000","06/12/2025","3/30/2028","NONE","0.500000","8.00%","","","71.42","Insurance","","86.000000","","","","","","25.590000","","","26.070000","26.430000","-1.850000","-3.160000","25.250000","27.500000","23.600000","27.690000","25.570000","81.450000","64.700000","115.220000","90.370000","83.360000","22.290000","115.220000","5.817159","10.000000","","","2.654105","-0.293091","0.258887","-0.293091","-0.098705","-0.022913","","","","5111.565786","","248.298270","62.780817","53.174943","","","","88.449412","","87.081814","60.106013","67.099898","",""
"KEY PRI","KEY-I","KEY","NFF","","10.500000","05/28/2025","12/15/2026","NONE","0.380000","6.13%","","","1095.55","Regionalbank","","71.000000","","","","","","24.510000","","","24.790000","24.570000","-1.130000","-0.260000","23.500000","25.780000","17.660000","25.970000","24.430000","15.710000","12.720000","20.040000","17.800000","15.800000","8.530000","27.170000","17.211090","10.500000","19.520000","9.190000","0.841735","-0.421789","0.235063","-0.216068","-0.117416","-0.005696","-0.195184","0.709467","","4175.282970","","278.757399","60.958533","54.552401","249.614155","253.562572","","72.431350","","97.641602","58.390394","68.812167","12.912645","16.931998"
"KEY PRL","KEY-L","KEY","NFF","","10.500000","05/28/2025","9/15/2027","NONE","0.390000","6.20%","","","1095.55","Regionalbank","","71.000000","","","","","","24.340000","","","24.420000","24.140000","-0.320000","0.830000","22.330000","25.650000","16.300000","25.650000","24.260000","15.710000","12.720000","20.040000","17.800000","15.800000","8.530000","27.170000","17.211090","10.500000","19.520000","9.190000","0.841735","-0.421789","0.235063","-0.216068","-0.117416","-0.005696","-0.195184","0.709467","","4175.282970","","278.757399","60.958533","54.552401","249.614155","253.562572","","72.431350","","97.641602","58.390394","68.812167","12.912645","16.931998"
"KMPB","KMPB","KMPR","NFF","","10.000000","05/30/2025","3/15/2027","3/15/2062","0.370000","5.88%","","","63.97","Insurance","","73.000000","","","","","","23.350000","","","22.750000","22.980000","2.650000","1.630000","20.690000","23.940000","16.620000","23.940000","23.280000","63.080000","53.570000","73.010000","66.140000","68.200000","38.320000","85.700000","4.035228","10.000000","81.230000","58.650000","0.646138","-0.263944","0.177525","-0.136009","-0.046265","-0.075073","-0.223440","0.075533","","5323.616071","","273.166886","67.888149","49.001667","299.966369","150.261191","","92.077200","","95.703443","64.914393","61.912245","15.315667","10.441302"
"LBRDP","LBRDP","LBRDA","","","8.000000","06/27/2025","","3/9/2039","0.440000","7.00%","26.230000","21.310000","143.16","Communicationservices","","11.000000","","","","","","24.840000","3.530000","-1.390000","24.580000","24.110000","1.060000","3.040000","23.390000","26.880000","20.900000","26.880000","24.450000","91.290000","49.670000","102.380000","79.600000","81.650000","47.170000","188.760000","13.069076","8.000000","133.770000","87.380000","0.935340","-0.516370","0.837930","-0.108322","0.146859","0.118065","-0.317560","0.044747","","3487.196802","","282.801836","86.697371","64.454298","259.822409","145.244565","","60.659471","","99.043756","82.622639","81.120866","13.399827","10.126095"
