"PREF IBKR","CMON","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CGRUP","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","TIME TO DIV","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020","52W_HIGH_CHG","5Y_HIGH_CHG","52W_LOW_CHG","5Y_LOW_CHG","5Y_CHG","5Y CHG SKOR","52W_CHG","52W CHG SKOR","TOTAL_HIGH_SCORE","3M_PERF","6M_PERF","RECENT_TOTAL","MKTCAP_NORM","CRDT_NORM","SOLIDITY_SCORE","H2020_SKOR","H2020_NORM","L2020_SKOR","L2020_NORM","COM_6M_NORM","COM_3M_NORM","MKTCAP_RANGE"
"UZD","USM","BB","9.5","11/29/2024","9/1/2025","","0.390000","6.25%","24.160000","16.770000","c625","23.760000","6.990000","-0.400000","23.720000","23.340000","0.180000","1.800000","22.000000","24.370000","14.860000","24.800000","71.000000","23.680000","59.770000","47.590000","70.790000","61.270000","65.640000","13.790000","70.790000","5.080000","9.500000","33.560000","28.210000","3.334300","-0.155672","0.255936","-0.155672","-0.024482","-0.089427","0.780989","1.118752","90.000000","75.989547","30.474890","75.989547","0.267920","-2.227750","98.234563","66.426999","91.802353","93.382775","79.605791","50.996175","58.460748","37.446387","46.411129","23.329700","-0.155672","-0.155672","0.255936","3.334300","3.334300","52.101057","0.255936","33.591839","75.989547","-0.089427","-0.024482","-0.113909","50.160000","25.750000","57.760570","34.732265","44.863344","37.439185","50.250890","63.596615","45.456472","<1B USD"
"UZE","USM","BB","9.5","11/29/2024","","","0.340000","5.50%","21.800000","14.930000","c550","21.060000","6.130000","-0.740000","21.810000","21.750000","-3.450000","-3.160000","20.250000","23.220000","13.000000","23.800000","71.000000","20.990000","59.770000","47.590000","70.790000","61.270000","65.640000","13.790000","70.790000","5.080000","9.500000","33.560000","28.210000","3.334300","-0.155672","0.255936","-0.155672","-0.024482","-0.089427","0.780989","1.118752","90.000000","75.989547","30.474890","75.989547","0.267920","-2.227750","98.234563","66.426999","91.802353","93.382775","79.605791","50.996175","58.460748","37.446387","46.411129","23.329700","-0.155672","-0.155672","0.255936","3.334300","3.334300","52.101057","0.255936","33.591839","75.989547","-0.089427","-0.024482","-0.113909","50.160000","25.750000","57.760570","34.732265","44.863344","37.439185","50.250890","63.596615","45.456472","<1B USD"
"UZF","USM","BB","9.5","11/29/2024","6/1/2026","","0.340000","5.50%","21.750000","15.440000","c550","21.160000","5.720000","-0.590000","21.860000","21.760000","-3.190000","-2.740000","20.300000","23.500000","12.950000","23.700000","71.000000","21.090000","59.770000","47.590000","70.790000","61.270000","65.640000","13.790000","70.790000","5.080000","9.500000","33.560000","28.210000","3.334300","-0.155672","0.255936","-0.155672","-0.024482","-0.089427","0.780989","1.118752","90.000000","75.989547","30.474890","75.989547","0.267920","-2.227750","98.234563","66.426999","91.802353","93.382775","79.605791","50.996175","58.460748","37.446387","46.411129","23.329700","-0.155672","-0.155672","0.255936","3.334300","3.334300","52.101057","0.255936","33.591839","75.989547","-0.089427","-0.024482","-0.113909","50.160000","25.750000","57.760570","34.732265","44.863344","37.439185","50.250890","63.596615","45.456472","<1B USD"
"VNO PRL","VNO","","10.5","12/13/2024","","","0.340000","5.40%","24.160000","13.750000","c525","17.700000","3.950000","-6.460000","17.510000","17.440000","1.060000","1.490000","15.250000","19.460000","13.100000","19.460000","85.000000","17.680000","40.390000","24.760000","46.630000","44.780000","38.130000","12.310000","50.910000","8.430000","10.500000","66.220000","29.660000","2.281072","-0.206639","0.631260","-0.133819","-0.098035","0.059271","-0.390063","0.361767","90.000000","71.402475","60.500808","77.956251","-1.637255","1.490998","21.505278","33.762059","86.951807","99.244561","94.914936","54.659951","47.138449","73.684688","10.941297","12.349250","-0.133819","-0.206639","0.631260","2.281072","2.281072","38.771950","0.631260","69.246750","74.679363","0.059271","-0.098035","-0.038764","56.860000","35.650000","60.670733","41.555642","53.480581","37.937890","50.906932","53.674192","77.054404","<1B USD"
"VNO PRM","VNO","","10.5","12/13/2024","","","0.330000","5.25%","23.400000","13.710000","c525","17.080000","3.370000","-6.320000","16.990000","16.970000","0.530000","0.640000","14.750000","18.990000","12.870000","18.990000","85.000000","17.060000","40.390000","24.760000","46.630000","44.780000","38.130000","12.310000","50.910000","8.430000","10.500000","66.220000","29.660000","2.281072","-0.206639","0.631260","-0.133819","-0.098035","0.059271","-0.390063","0.361767","90.000000","71.402475","60.500808","77.956251","-1.637255","1.490998","21.505278","33.762059","86.951807","99.244561","94.914936","54.659951","47.138449","73.684688","10.941297","12.349250","-0.133819","-0.206639","0.631260","2.281072","2.281072","38.771950","0.631260","69.246750","74.679363","0.059271","-0.098035","-0.038764","56.860000","35.650000","60.670733","41.555642","53.480581","37.937890","50.906932","53.674192","77.054404","<1B USD"
"VNO PRN","VNO","","10.5","12/13/2024","","","0.330000","5.25%","22.920000","13.760000","c525","17.000000","3.240000","-5.920000","17.030000","17.050000","-0.180000","-0.290000","14.810000","18.970000","13.060000","18.970000","85.000000","16.980000","40.390000","24.760000","46.630000","44.780000","38.130000","12.310000","50.910000","8.430000","10.500000","66.220000","29.660000","2.281072","-0.206639","0.631260","-0.133819","-0.098035","0.059271","-0.390063","0.361767","90.000000","71.402475","60.500808","77.956251","-1.637255","1.490998","21.505278","33.762059","86.951807","99.244561","94.914936","54.659951","47.138449","73.684688","10.941297","12.349250","-0.133819","-0.206639","0.631260","2.281072","2.281072","38.771950","0.631260","69.246750","74.679363","0.059271","-0.098035","-0.038764","56.860000","35.650000","60.670733","41.555642","53.480581","37.937890","50.906932","53.674192","77.054404","<1B USD"
"VNO PRO","VNO","","10.5","12/13/2024","","","0.280000","4.50%","19.700000","11.600000","c450","14.550000","2.950000","-5.150000","14.650000","14.940000","-0.710000","-2.640000","12.510000","17.340000","11.280000","17.340000","85.000000","14.530000","40.390000","24.760000","46.630000","44.780000","38.130000","12.310000","50.910000","8.430000","10.500000","66.220000","29.660000","2.281072","-0.206639","0.631260","-0.133819","-0.098035","0.059271","-0.390063","0.361767","90.000000","71.402475","60.500808","77.956251","-1.637255","1.490998","21.505278","33.762059","86.951807","99.244561","94.914936","54.659951","47.138449","73.684688","10.941297","12.349250","-0.133819","-0.206639","0.631260","2.281072","2.281072","38.771950","0.631260","69.246750","74.679363","0.059271","-0.098035","-0.038764","56.860000","35.650000","60.670733","41.555642","53.480581","37.937890","50.906932","53.674192","77.054404","<1B USD"
"WAFDP","WAFD","","10","12/27/2024","4/15/2026","","0.300000","4.88%","22.200000","12.600000","c475","15.570000","2.970000","-6.630000","16.300000","16.860000","-4.480000","-7.660000","15.240000","19.750000","12.020000","19.750000","9.000000","15.300000","28.070000","23.740000","38.620000","34.480000","28.340000","20.010000","39.180000","2.250000","10.000000","34.750000","25.670000","0.402799","-0.283563","0.182393","-0.273175","-0.185905","-0.009527","-0.192230","0.093494","42.223888","64.479326","24.591407","65.414293","-3.913268","-0.229554","30.893181","22.185748","64.931512","89.078293","73.948747","35.426733","33.612279","56.918328","15.281066","8.457827","-0.273175","-0.283563","0.182393","0.402799","0.402799","15.001493","0.182393","26.605373","64.946810","-0.009527","-0.185905","-0.195432","43.125000","30.700000","50.236410","35.016497","45.222301","36.540873","49.069170","41.820383","62.435002","<1B USD"
"WBS PRF","WBS","","10","12/2/2024","","","0.330000","5.25%","24.400000","15.520000","c525","18.840000","3.320000","-5.560000","19.430000","20.260000","-3.020000","-7.020000","18.020000","22.540000","15.100000","22.540000","74.000000","18.780000","51.940000","39.330000","63.990000","57.710000","50.860000","23.670000","65.000000","8.740000","10.000000","46.680000","20.200000","1.194339","-0.200923","0.320620","-0.188311","-0.099983","0.021235","0.112682","1.571287","90.000000","71.916923","35.649631","73.052039","-1.687707","0.539762","51.991419","85.954488","78.699837","100.000000","83.400611","45.523890","46.838611","64.415130","25.034199","29.893943","-0.188311","-0.200923","0.320620","1.194339","1.194339","25.018815","0.320620","39.736695","72.484481","0.021235","-0.099983","-0.078748","57.480000","30.700000","59.000682","37.700476","48.611895","34.489213","46.370230","53.411426","68.971827","<1B USD"
"WFC PRA","WFC","","11","11/27/2024","12/15/2025","","0.290000","4.70%","21.540000","17.530000","c475","18.330000","0.800000","-3.210000","19.120000","20.200000","-4.130000","-9.260000","18.000000","22.210000","17.360000","22.210000","69.000000","18.260000","72.650000","50.150000","81.500000","70.810000","70.840000","20.760000","81.500000","235.470000","11.000000","47.770000","26.500000","2.499518","-0.108589","0.448654","-0.108589","0.025985","0.025551","0.520829","1.741509","90.000000","80.226994","45.892323","80.226994","1.575114","0.647694","80.232916","93.299808","88.119858","98.858541","89.094928","58.890119","66.229300","65.466901","38.089464","32.363102","-0.108589","-0.108589","0.448654","2.499518","2.499518","41.536490","0.448654","51.899596","80.226994","0.025551","0.025985","0.051536","90.591167","40.600000","77.145892","37.931921","48.904187","36.837981","49.460012","70.404671","69.888917","<1B USD"
"WFC PRC","WFC","","11","11/27/2024","","","0.270000","4.38%","20.190000","16.050000","c425","17.130000","1.080000","-3.060000","17.920000","19.050000","-4.420000","-10.060000","16.850000","21.180000","15.890000","21.180000","69.000000","17.070000","72.650000","50.150000","81.500000","70.810000","70.840000","20.760000","81.500000","235.470000","11.000000","47.770000","26.500000","2.499518","-0.108589","0.448654","-0.108589","0.025985","0.025551","0.520829","1.741509","90.000000","80.226994","45.892323","80.226994","1.575114","0.647694","80.232916","93.299808","88.119858","98.858541","89.094928","58.890119","66.229300","65.466901","38.089464","32.363102","-0.108589","-0.108589","0.448654","2.499518","2.499518","41.536490","0.448654","51.899596","80.226994","0.025551","0.025985","0.051536","90.591167","40.600000","77.145892","37.931921","48.904187","36.837981","49.460012","70.404671","69.888917","<1B USD"
"WFC PRD","WFC","","11","11/27/2024","","","0.270000","4.25%","19.890000","15.560000","c425","16.630000","1.070000","-3.260000","17.480000","18.570000","-4.850000","-10.430000","16.380000","20.800000","15.470000","20.800000","69.000000","16.570000","72.650000","50.150000","81.500000","70.810000","70.840000","20.760000","81.500000","235.470000","11.000000","47.770000","26.500000","2.499518","-0.108589","0.448654","-0.108589","0.025985","0.025551","0.520829","1.741509","90.000000","80.226994","45.892323","80.226994","1.575114","0.647694","80.232916","93.299808","88.119858","98.858541","89.094928","58.890119","66.229300","65.466901","38.089464","32.363102","-0.108589","-0.108589","0.448654","2.499518","2.499518","41.536490","0.448654","51.899596","80.226994","0.025551","0.025985","0.051536","90.591167","40.600000","77.145892","37.931921","48.904187","36.837981","49.460012","70.404671","69.888917","<1B USD"
"WFC PRY","WFC","","11","11/27/2024","","","0.350000","5.63%","25.360000","21.190000","c550","22.270000","1.080000","-3.090000","23.250000","23.990000","-4.210000","-7.180000","21.920000","25.360000","21.080000","25.360000","69.000000","22.190000","72.650000","50.150000","81.500000","70.810000","70.840000","20.760000","81.500000","235.470000","11.000000","47.770000","26.500000","2.499518","-0.108589","0.448654","-0.108589","0.025985","0.025551","0.520829","1.741509","90.000000","80.226994","45.892323","80.226994","1.575114","0.647694","80.232916","93.299808","88.119858","98.858541","89.094928","58.890119","66.229300","65.466901","38.089464","32.363102","-0.108589","-0.108589","0.448654","2.499518","2.499518","41.536490","0.448654","51.899596","80.226994","0.025551","0.025985","0.051536","90.591167","40.600000","77.145892","37.931921","48.904187","36.837981","49.460012","70.404671","69.888917","<1B USD"
"WFC PRZ","WFC","","11","11/27/2024","","","0.300000","4.75%","21.800000","17.490000","c475","18.490000","1.000000","-3.310000","19.420000","20.340000","-4.790000","-9.090000","18.220000","22.190000","17.330000","22.290000","69.000000","18.420000","72.650000","50.150000","81.500000","70.810000","70.840000","20.760000","81.500000","235.470000","11.000000","47.770000","26.500000","2.499518","-0.108589","0.448654","-0.108589","0.025985","0.025551","0.520829","1.741509","90.000000","80.226994","45.892323","80.226994","1.575114","0.647694","80.232916","93.299808","88.119858","98.858541","89.094928","58.890119","66.229300","65.466901","38.089464","32.363102","-0.108589","-0.108589","0.448654","2.499518","2.499518","41.536490","0.448654","51.899596","80.226994","0.025551","0.025985","0.051536","90.591167","40.600000","77.145892","37.931921","48.904187","36.837981","49.460012","70.404671","69.888917","<1B USD"
"WRB PRE","WRB","BB","11.5","12/13/2024","","","0.360000","5.70%","25.590000","21.770000","c550","21.610000","-0.160000","-3.980000","22.140000","23.670000","-2.400000","-8.710000","20.430000","25.470000","20.430000","25.680000","85.000000","21.590000","73.290000","51.410000","76.380000","58.850000","64.080000","24.200000","76.380000","27.800000","11.500000","35.000000","21.150000","2.028512","-0.040456","0.425598","-0.040456","0.245370","0.143727","1.094000","2.465248","90.000000","86.358995","44.047851","86.358995","7.257623","3.603125","119.893167","124.530108","85.453601","6.505270","88.198426","91.348153","100.000000","94.266864","56.423303","42.861291","-0.040456","-0.040456","0.425598","2.028512","2.028512","35.575683","0.425598","49.709338","86.358995","0.143727","0.245370","0.389096","67.565000","45.550000","73.165750","35.075801","45.297196","34.857832","46.855145","100.000000","95.001000","<1B USD"
"WRB PRF","WRB","BB","11.5","12/13/2024","","","0.320000","5.10%","24.510000","18.930000","c500","19.230000","0.300000","-5.280000","19.880000","21.350000","-3.280000","-9.940000","19.000000","24.400000","18.790000","24.540000","85.000000","19.210000","73.290000","51.410000","76.380000","58.850000","64.080000","24.200000","76.380000","27.800000","11.500000","35.000000","21.150000","2.028512","-0.040456","0.425598","-0.040456","0.245370","0.143727","1.094000","2.465248","90.000000","86.358995","44.047851","86.358995","7.257623","3.603125","119.893167","124.530108","85.453601","6.505270","88.198426","91.348153","100.000000","94.266864","56.423303","42.861291","-0.040456","-0.040456","0.425598","2.028512","2.028512","35.575683","0.425598","49.709338","86.358995","0.143727","0.245370","0.389096","67.565000","45.550000","73.165750","35.075801","45.297196","34.857832","46.855145","100.000000","95.001000","<1B USD"
"WRB PRG","WRB","BB","11.5","12/13/2024","","","0.270000","4.25%","21.250000","17.350000","c425","15.980000","-1.370000","-5.270000","16.890000","18.480000","-5.410000","-13.520000","15.820000","21.100000","15.820000","22.290000","85.000000","15.960000","73.290000","51.410000","76.380000","58.850000","64.080000","24.200000","76.380000","27.800000","11.500000","35.000000","21.150000","2.028512","-0.040456","0.425598","-0.040456","0.245370","0.143727","1.094000","2.465248","90.000000","86.358995","44.047851","86.358995","7.257623","3.603125","119.893167","124.530108","85.453601","6.505270","88.198426","91.348153","100.000000","94.266864","56.423303","42.861291","-0.040456","-0.040456","0.425598","2.028512","2.028512","35.575683","0.425598","49.709338","86.358995","0.143727","0.245370","0.389096","67.565000","45.550000","73.165750","35.075801","45.297196","34.857832","46.855145","100.000000","95.001000","<1B USD"
"WRB PRH","WRB","BB","11.5","12/13/2024","","","0.260000","4.13%","20.850000","15.600000","c400","15.660000","0.060000","-5.190000","16.600000","18.060000","-5.660000","-13.290000","15.440000","21.150000","15.400000","21.150000","85.000000","15.650000","73.290000","51.410000","76.380000","58.850000","64.080000","24.200000","76.380000","27.800000","11.500000","35.000000","21.150000","2.028512","-0.040456","0.425598","-0.040456","0.245370","0.143727","1.094000","2.465248","90.000000","86.358995","44.047851","86.358995","7.257623","3.603125","119.893167","124.530108","85.453601","6.505270","88.198426","91.348153","100.000000","94.266864","56.423303","42.861291","-0.040456","-0.040456","0.425598","2.028512","2.028512","35.575683","0.425598","49.709338","86.358995","0.143727","0.245370","0.389096","67.565000","45.550000","73.165750","35.075801","45.297196","34.857832","46.855145","100.000000","95.001000","<1B USD"
