"PREF IBKR","PREF YF","CMON","FF-FR_","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CMON OUTS SHARES","CMON SECTOR","LAST PRICE","TIME TO DIV","DIV ADJ.PRICE","Unnamed: 18","Unnamed: 19","Unnamed: 20","Unnamed: 21","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020","52W_HIGH_CHG","5Y_HIGH_CHG","52W_LOW_CHG","5Y_LOW_CHG","5Y_CHG","5Y CHG SKOR","52W_CHG","52W CHG SKOR","TOTAL_HIGH_SCORE","3M_PERF","6M_PERF","RECENT_TOTAL","MKTCAP_NORM","CRDT_NORM","SOLIDITY_SCORE","H2020_SKOR","H2020_NORM","L2020_SKOR","L2020_NORM","COM_6M_NORM","COM_3M_NORM","MKTCAP_RANGE"
"NEWTZ","NEWTZ","NEWT","","","8.000000","07/11/2025","2/1/2022","2/1/2026","0.340000","5.50%","24.460000","23.610000","27.29","Regionalbank","","25.000000","","","","","","24.700000","1.090000","0.240000","24.730000","24.580000","-0.140000","0.510000","24.400000","25.250000","23.100000","26.020000","24.450000","10.410000","9.120000","15.490000","13.190000","12.190000","9.120000","38.780000","0.284089","8.000000","21.740000","10.640000","0.141447","-0.731563","0.141447","-0.327954","-0.210766","-0.146021","-0.521159","-0.021617","21.315789","24.159360","21.315789","60.484183","-3.412117","-2.780795","172.983862","134.430420","95.601573","33.875920","95.601573","82.302296","49.830826","54.856089","9.255523","9.446614","-0.327954","-0.731563","0.141447","0.141447","0.141447","10.700619","0.141447","19.651055","42.321772","-0.146021","-0.210766","-0.356787","36.420445","8.920000","33.763118","37.339510","49.079951","36.687140","46.839161","56.457721","61.177968","<1B USD"
"NLY PRF","NLY-F","NLY","FF","","8.000000","06/02/2025","9/30/2022","NONE","0.600000","6.95%","","","26.45","Reit","","76.000000","","","","","","25.180000","","","25.550000","25.580000","-1.440000","-1.580000","21.750000","26.340000","21.750000","26.340000","25.090000","19.250000","16.590000","22.110000","19.480000","21.840000","14.520000","38.560000","0.509162","8.000000","","","0.325758","-0.500778","0.160338","-0.129353","-0.011807","-0.118590","","","36.060606","44.929979","22.827004","78.358209","2.029991","-2.067068","","","","62.600098","","96.506408","68.074007","57.584306","","","-0.129353","-0.500778","0.160338","0.325758","0.325758","11.574458","0.160338","20.884758","61.644094","-0.118590","-0.011807","-0.130397","37.545810","8.920000","42.317385","0.000000","1.000000","0.000000","1.000000","72.291142","63.524130","<1B USD"
"NLY PRG","NLY-G","NLY","FF","","8.000000","06/02/2025","3/31/2023","NONE","0.550000","6.50%","","","26.45","Reit","","76.000000","","","","","","24.720000","","","24.860000","25.200000","-0.560000","-1.900000","23.010000","25.750000","22.390000","25.780000","24.630000","19.250000","16.590000","22.110000","19.480000","21.840000","14.520000","38.560000","0.509162","8.000000","","","0.325758","-0.500778","0.160338","-0.129353","-0.011807","-0.118590","","","36.060606","44.929979","22.827004","78.358209","2.029991","-2.067068","","","","62.600098","","96.506408","68.074007","57.584306","","","-0.129353","-0.500778","0.160338","0.325758","0.325758","11.574458","0.160338","20.884758","61.644094","-0.118590","-0.011807","-0.130397","37.545810","8.920000","42.317385","0.000000","1.000000","0.000000","1.000000","72.291142","63.524130","<1B USD"
"NLY PRI","NLY-I","NLY","FF","","8.000000","06/02/2025","6/30/2024","NONE","0.600000","6.75%","","","26.45","Reit","","76.000000","","","","","","25.180000","","","25.480000","25.560000","-1.160000","-1.480000","24.150000","26.050000","22.240000","26.050000","25.090000","19.250000","16.590000","22.110000","19.480000","21.840000","14.520000","38.560000","0.509162","8.000000","","","0.325758","-0.500778","0.160338","-0.129353","-0.011807","-0.118590","","","36.060606","44.929979","22.827004","78.358209","2.029991","-2.067068","","","","62.600098","","96.506408","68.074007","57.584306","","","-0.129353","-0.500778","0.160338","0.325758","0.325758","11.574458","0.160338","20.884758","61.644094","-0.118590","-0.011807","-0.130397","37.545810","8.920000","42.317385","0.000000","1.000000","0.000000","1.000000","72.291142","63.524130","<1B USD"
"NMFCZ","NMFCZ","NMFC","","BB","9.500000","08/01/2025","6/17/2027","11/15/2028","0.520000","8.25%","","","107.59","Assetmanagement","","46.000000","","","","","","25.350000","","","25.380000","25.520000","-0.110000","-0.650000","25.090000","26.200000","24.950000","26.740000","25.100000","10.230000","8.840000","12.550000","11.280000","10.940000","8.740000","14.110000","1.100646","9.500000","","","0.170481","-0.274982","0.157240","-0.184861","-0.093085","-0.064899","","","23.638444","65.251595","22.579186","73.362550","-0.193205","-0.670130","","","","90.703339","","89.809656","60.621349","62.924090","","","-0.184861","-0.274982","0.157240","0.170481","0.170481","10.838269","0.157240","20.682447","69.307072","-0.064899","-0.093085","-0.157985","40.251615","20.800000","49.946442","0.000000","1.000000","0.000000","1.000000","65.822913","68.116139","<1B USD"
"NREF PRA","NREF-A","NREF","","","8.000000","07/11/2025","7/24/2025","NONE","0.530000","8.50%","24.000000","18.800000","17.64","Reit","","25.000000","","","","","","22.280000","3.480000","-1.720000","22.780000","22.790000","-2.180000","-2.260000","21.470000","24.790000","18.000000","24.790000","21.900000","14.440000","12.140000","18.090000","16.290000","15.450000","12.140000","25.980000","0.254722","8.000000","18.850000","9.800000","0.189456","-0.444188","0.189456","-0.201769","-0.113567","-0.065372","-0.233952","0.473469","25.156507","50.023095","25.156507","71.840796","-0.753435","-0.682429","295.482547","215.106108","","69.643488","","99.601958","58.743333","62.877076","15.101680","14.515678","-0.201769","-0.444188","0.189456","0.189456","0.189456","10.928236","0.189456","22.786483","60.931945","-0.065372","-0.113567","-0.178939","36.273610","8.920000","41.522125","36.010121","47.368173","35.939036","45.904435","64.192966","68.075709","<1B USD"
"NYMTG","NYMTG","NYMT","","","8.000000","03/14/2025","4/1/2027","4/1/2030","0.570000","9.13%","","","90.30","Reit","","86.000000","","","","","","24.190000","","","","","","","22.700000","25.690000","22.700000","25.690000","24.160000","6.850000","5.010000","7.270000","6.370000","6.810000","2.400000","19.740000","0.618555","8.000000","","","1.854167","-0.652989","0.367265","-0.057772","0.075353","0.005874","","","90.000000","31.231003","39.381238","84.800550","4.414079","1.171279","","","","43.655461","","10.194488","76.066012","69.962857","","","-0.057772","-0.652989","0.367265","1.854167","1.854167","18.820842","0.367265","34.399056","58.015777","0.005874","0.075353","0.081227","38.092775","8.920000","41.006808","0.000000","1.000000","0.000000","1.000000","79.227475","74.169209","<1B USD"
"NYMTI","NYMTI","NYMT","","BB","8.000000","06/12/2025","7/1/2026","7/1/2029","0.570000","9.13%","","","90.30","Reit","","86.000000","","","","","","24.600000","","","","","","","23.090000","25.590000","23.090000","26.000000","24.570000","6.850000","5.010000","7.270000","6.370000","6.810000","2.400000","19.740000","0.618555","8.000000","","","1.854167","-0.652989","0.367265","-0.057772","0.075353","0.005874","","","90.000000","31.231003","39.381238","84.800550","4.414079","1.171279","","","","43.655461","","10.194488","76.066012","69.962857","","","-0.057772","-0.652989","0.367265","1.854167","1.854167","18.820842","0.367265","34.399056","58.015777","0.005874","0.075353","0.081227","38.092775","8.920000","41.826945","0.000000","1.000000","0.000000","1.000000","79.227475","74.169209","<1B USD"
"NYMTL","NYMTL","NYMT","NFF","","8.000000","07/01/2025","10/15/2026","NONE","0.430000","6.88%","","","90.30","Reit","","15.000000","","","","","","21.760000","","","21.670000","21.460000","0.430000","1.420000","19.360000","23.030000","17.550000","23.030000","21.400000","6.850000","5.010000","7.270000","6.370000","6.810000","2.400000","19.740000","0.618555","8.000000","","","1.854167","-0.652989","0.367265","-0.057772","0.075353","0.005874","","","90.000000","31.231003","39.381238","84.800550","4.414079","1.171279","","","","43.655461","","10.194488","76.066012","69.962857","","","-0.057772","-0.652989","0.367265","1.854167","1.854167","18.820842","0.367265","34.399056","58.015777","0.005874","0.075353","0.081227","38.092775","8.920000","41.006808","0.000000","1.000000","0.000000","1.000000","79.227475","74.169209","<1B USD"
"NYMTM","NYMTM","NYMT","FF","","8.000000","07/01/2025","1/15/2025","NONE","0.690000","7.88%","","","90.30","Reit","","15.000000","","","","","","24.740000","","","24.510000","24.400000","0.930000","1.400000","22.500000","25.390000","20.720000","25.390000","24.160000","6.850000","5.010000","7.270000","6.370000","6.810000","2.400000","19.740000","0.618555","8.000000","","","1.854167","-0.652989","0.367265","-0.057772","0.075353","0.005874","","","90.000000","31.231003","39.381238","84.800550","4.414079","1.171279","","","","43.655461","","10.194488","76.066012","69.962857","","","-0.057772","-0.652989","0.367265","1.854167","1.854167","18.820842","0.367265","34.399056","58.015777","0.005874","0.075353","0.081227","38.092775","8.920000","41.006808","0.000000","1.000000","0.000000","1.000000","79.227475","74.169209","<1B USD"
"NYMTN","NYMTN","NYMT","NFF","","8.000000","07/01/2025","10/15/2027","NONE","0.500000","8.00%","","","90.30","Reit","","15.000000","","","","","","21.430000","","","21.990000","22.140000","-2.540000","-3.220000","19.210000","23.560000","18.710000","23.560000","21.010000","6.850000","5.010000","7.270000","6.370000","6.810000","2.400000","19.740000","0.618555","8.000000","","","1.854167","-0.652989","0.367265","-0.057772","0.075353","0.005874","","","90.000000","31.231003","39.381238","84.800550","4.414079","1.171279","","","","43.655461","","10.194488","76.066012","69.962857","","","-0.057772","-0.652989","0.367265","1.854167","1.854167","18.820842","0.367265","34.399056","58.015777","0.005874","0.075353","0.081227","38.092775","8.920000","41.006808","0.000000","1.000000","0.000000","1.000000","79.227475","74.169209","<1B USD"
"OCCIM","OCCIM","OCCI","","Term","8.000000","05/20/2025","10/31/2026","10/31/2029","0.160000","7.88%","","","20.70","Cef","","63.000000","","","","","","24.750000","","","","","","","24.180000","25.210000","24.180000","25.210000","24.700000","6.320000","5.260000","7.810000","7.480000","7.090000","5.260000","17.630000","0.130824","8.000000","16.470000","7.350000","0.201521","-0.641520","0.201521","-0.190781","-0.155080","-0.108604","-0.616272","-0.140136","26.121673","32.263188","26.121673","72.829706","-1.888954","-1.807246","132.416592","115.117322","","45.082894","","89.095370","54.936814","58.577474","7.319481","8.233122","-0.190781","-0.641520","0.201521","0.201521","0.201521","10.985436","0.201521","23.574411","52.546447","-0.108604","-0.155080","-0.263684","35.654120","8.920000","37.758614","34.859629","45.886750","33.619762","43.006591","60.889254","64.378216","<1B USD"
"OCCIN","OCCIN","OCCI","","","8.000000","05/20/2025","12/31/2023","12/31/2026","0.110000","5.25%","22.990000","22.070000","20.70","Cef","","63.000000","","","","","","24.080000","2.010000","1.090000","23.910000","23.650000","0.700000","1.830000","23.360000","24.560000","21.530000","24.560000","24.050000","6.320000","5.260000","7.810000","7.480000","7.090000","5.260000","17.630000","0.130824","8.000000","16.470000","7.350000","0.201521","-0.641520","0.201521","-0.190781","-0.155080","-0.108604","-0.616272","-0.140136","26.121673","32.263188","26.121673","72.829706","-1.888954","-1.807246","132.416592","115.117322","","45.082894","","89.095370","54.936814","58.577474","7.319481","8.233122","-0.190781","-0.641520","0.201521","0.201521","0.201521","10.985436","0.201521","23.574411","52.546447","-0.108604","-0.155080","-0.263684","35.654120","8.920000","37.758614","34.859629","45.886750","33.619762","43.006591","60.889254","64.378216","<1B USD"
"OCCIO","OCCIO","OCCI","","","8.000000","05/20/2025","4/30/2023","4/30/2026","0.130000","6.13%","24.870000","23.350000","20.70","Cef","","63.000000","","","","","","24.830000","1.480000","-0.040000","24.680000","24.560000","0.630000","1.100000","24.200000","24.990000","22.860000","24.990000","24.790000","6.320000","5.260000","7.810000","7.480000","7.090000","5.260000","17.630000","0.130824","8.000000","16.470000","7.350000","0.201521","-0.641520","0.201521","-0.190781","-0.155080","-0.108604","-0.616272","-0.140136","26.121673","32.263188","26.121673","72.829706","-1.888954","-1.807246","132.416592","115.117322","","45.082894","","89.095370","54.936814","58.577474","7.319481","8.233122","-0.190781","-0.641520","0.201521","0.201521","0.201521","10.985436","0.201521","23.574411","52.546447","-0.108604","-0.155080","-0.263684","35.654120","8.920000","37.758614","34.859629","45.886750","33.619762","43.006591","60.889254","64.378216","<1B USD"
"OCFCP","OCFCP","OCFC","NFF","","8.000000","07/25/2025","6/1/2025","NONE","0.440000","7.00%","","","58.38","Regionalbank","","","","","","","","","","","","","","","","","","","","16.870000","14.220000","21.870000","18.810000","17.190000","12.000000","25.760000","0.984871","8.000000","23.340000","13.360000","0.405833","-0.345109","0.186357","-0.228624","-0.103137","-0.018615","-0.277207","0.262725","42.466667","58.940217","24.908579","69.423868","-0.468144","0.534108","277.033862","180.764626","","81.975187","","95.920223","59.699692","67.527277","14.221230","12.357913","-0.228624","-0.345109","0.186357","0.405833","0.405833","11.954107","0.186357","22.584083","64.182043","-0.018615","-0.103137","-0.121752","39.924355","8.920000","44.310956","38.046195","49.989908","38.966541","49.687185","65.022999","72.074704","<1B USD"
"OFSSH","OFSSH","OFS","","BB","8.000000","07/11/2025","10/31/2023","10/31/2028","0.310000","4.95%","22.990000","21.000000","13.41","Cef","","25.000000","","","","","","23.000000","2.000000","0.010000","22.610000","22.400000","1.720000","2.690000","22.060000","23.050000","20.520000","23.050000","22.780000","8.990000","7.750000","10.010000","8.860000","9.500000","3.960000","13.470000","0.120556","8.000000","11.530000","5.510000","1.270202","-0.332591","0.160000","-0.101898","0.014673","-0.053684","-0.220295","0.631579","90.000000","60.066815","22.800000","80.829171","2.754288","-0.378326","301.307651","240.870519","","83.533186","","99.818768","70.502015","64.039505","15.379678","16.134523","-0.101898","-0.332591","0.160000","1.270202","1.270202","16.052190","0.160000","20.862713","70.447993","-0.053684","0.014673","-0.039012","35.602780","8.920000","46.162386","32.287985","42.575391","31.724530","40.638572","74.398432","69.075354","<1B USD"
"ONBPO","ONBPO","ONB","","","9.000000","08/01/2025","8/20/2025","NONE","0.440000","7.00%","","","370.09","Regionalbank","","46.000000","","","","","","24.750000","","","24.860000","25.050000","-0.430000","-1.200000","24.440000","25.700000","21.580000","27.000000","24.530000","20.410000","15.590000","24.490000","22.350000","21.120000","11.660000","24.490000","7.553537","9.000000","18.140000","13.250000","0.750429","-0.166599","0.309173","-0.166599","-0.086801","-0.033617","0.125138","0.540377","70.034305","75.006125","34.733804","75.006125","-0.021313","0.143780","358.912514","226.008955","","91.809936","","92.012892","61.197569","66.035253","18.128826","15.200732","-0.166599","-0.166599","0.309173","0.750429","0.750429","13.587879","0.309173","30.605053","75.006125","-0.033617","-0.086801","-0.120418","55.107074","16.840000","56.362331","35.672414","46.933327","38.878282","49.576908","66.323020","70.791621","<1B USD"
"ONBPP","ONBPP","ONB","","","9.000000","08/01/2025","8/20/2025","NONE","0.440000","7.00%","26.930000","22.980000","370.09","Regionalbank","","46.000000","","","","","","25.050000","2.070000","-1.880000","25.020000","25.120000","0.130000","-0.280000","24.400000","25.880000","21.600000","26.360000","24.830000","20.410000","15.590000","24.490000","22.350000","21.120000","11.660000","24.490000","7.553537","9.000000","18.140000","13.250000","0.750429","-0.166599","0.309173","-0.166599","-0.086801","-0.033617","0.125138","0.540377","70.034305","75.006125","34.733804","75.006125","-0.021313","0.143780","358.912514","226.008955","","91.809936","","92.012892","61.197569","66.035253","18.128826","15.200732","-0.166599","-0.166599","0.309173","0.750429","0.750429","13.587879","0.309173","30.605053","75.006125","-0.033617","-0.086801","-0.120418","55.107074","16.840000","56.362331","35.672414","46.933327","38.878282","49.576908","66.323020","70.791621","<1B USD"
"OXLCG","OXLCG","OXLC","","","8.000000","06/13/2025","2/28/2030","2/29/2032","0.680000","7.95%","","","437.24","Cef","","87.000000","","","","","","24.410000","","","","","","","24.060000","25.010000","24.060000","25.010000","24.390000","4.290000","3.910000","5.680000","5.100000","4.670000","3.540000","8.530000","1.875760","8.000000","9.390000","3.350000","0.211864","-0.497069","0.097187","-0.244718","-0.158824","-0.081370","-0.543131","0.280597","26.949153","45.263775","17.774936","67.975352","-1.991345","-1.098679","163.612495","183.676995","","63.061712","67.267049","93.713681","54.593577","61.285962","8.808282","12.540905","-0.244718","-0.497069","0.097187","0.211864","0.211864","11.034476","0.097187","16.760426","56.619564","-0.081370","-0.158824","-0.240194","42.189400","8.920000","42.018083","31.086212","41.027936","29.299265","37.608297","60.591356","66.707412","<1B USD"
